#CaseId,Lat,Lon,AreaName,Number,Street1,Xstreet,City,County,State,Postal,Country,Airport,FreeForm,LimitedFreeForm
377,36.21437,-116.02165,,,,,,,,,USA,, CANDLE STICK AVN,PAHRUMP NV 89048
378,36.21437,-116.02165,,,,,,,,,USA,, CANDLE STICK AVNUE,PAHRUMP NV 89048
379,45.74074,-91.92387,,,,,,,,,USA,, LAKESIDE BCH,SHELL LAKE WI 54871
380,45.74074,-91.92387,,,,,,,,,USA,, LAKESIDE BEACH,SHELL LAKE WI 54871
381,30.10098,-95.39414,,,,,,,,,USA,, SPRING TRAILS BND,SPRING TX 77386
382,30.10098,-95.39414,,,,,,,,,USA,, SPRING TRAILS BEND,SPRING TX 77386
383,32.39519,-80.62672,,,,,,,,,USA,, CHOWAN CREEK BLF,LADYS ISLAND SC 29907
384,32.39519,-80.62672,,,,,,,,,USA,, CHOWAN CREEK BLUF,LADYS ISLAND SC 29907
385,32.39519,-80.62672,,,,,,,,,USA,, CHOWAN CREEK BLUFF,LADYS ISLAND SC 29907
386,37.2778,-82.38271,,,,,,,,,USA,, GIBSON BTM,ELKHORN CITY KY 41522
387,37.2778,-82.38271,,,,,,,,,USA,, GIBSON BOT,ELKHORN CITY KY 41522
388,37.2778,-82.38271,,,,,,,,,USA,, GIBSON BOTTM,ELKHORN CITY KY 41522
389,37.2778,-82.38271,,,,,,,,,USA,, GIBSON BOTTOM,ELKHORN CITY KY 41522
390,37.34249,-122.22018,,,,,,,,,USA,, SKYLINE BLVD,REDWOOD CITY CA 94062
391,37.34249,-122.22018,,,,,,,,,USA,, SKYLINE BOUL,REDWOOD CITY CA 94062
392,37.34249,-122.22018,,,,,,,,,USA,, SKYLINE BOULEVARD,REDWOOD CITY CA 94062
393,37.34249,-122.22018,,,,,,,,,USA,, SKYLINE BOULV,REDWOOD CITY CA 94062
394,37.62335,-82.5535,,,,,,,,,USA,, HURTS BR,PIKEVILLE KY 41501
395,37.62335,-82.5535,,,,,,,,,USA,, HURTS BRNCH,PIKEVILLE KY 41501
396,37.62335,-82.5535,,,,,,,,,USA,, HURTS BRANCH,PIKEVILLE KY 41501
397,37.61874,-122.14955,,,,,,,,,USA,, SAN MATEO BRG,HAYWARD CA 94545
398,37.61874,-122.14955,,,,,,,,,USA,, SAN MATEO BRDGE,HAYWARD CA 94545
399,37.61874,-122.14955,,,,,,,,,USA,, SAN MATEO BRIDGE,HAYWARD CA 94545
400,43.39264,-85.46814,,,,,,,,,USA,, CEDAR BRK,HOWARD CITY MI 49329
401,43.39264,-85.46814,,,,,,,,,USA,, CEDAR BROOK,HOWARD CITY MI 49329
402,47.51629,-111.3166,,,,,,,,,USA,, NORTHWEST BYP,GREAT FALLS MT 59404
403,47.51629,-111.3166,,,,,,,,,USA,, NORTHWEST BYPA,GREAT FALLS MT 59404
404,47.51629,-111.3166,,,,,,,,,USA,, NORTHWEST BYPAS,GREAT FALLS MT 59404
405,47.51629,-111.3166,,,,,,,,,USA,, NORTHWEST BYPASS,GREAT FALLS MT 59404
406,47.51629,-111.3166,,,,,,,,,USA,, NORTHWEST BYPS,GREAT FALLS MT 59404
407,46.47886,-87.85779,,,,,,,,,USA,, COUNTY ROAD CP,CHAMPION MI 49814
408,46.47886,-87.85779,,,,,,,,,USA,, COUNTY ROAD CAMP,CHAMPION MI 49814
409,46.47886,-87.85779,,,,,,,,,USA,, COUNTY ROAD CMP,CHAMPION MI 49814
410,37.95998,-109.20944,,,,,,,,,USA,, S CANYON,MONTICELLO UT 84535
411,37.95998,-109.20944,,,,,,,,,USA,, S CANYN,MONTICELLO UT 84535
412,37.95998,-109.20944,,,,,,,,,USA,, S CNYN,MONTICELLO UT 84535
413,30.55442,-98.36069,,,,,,,,,USA,, THE CAPE,HORSESHOE BAY TX 78657
414,30.5544,-98.36068,,,,,,,,,USA,, THE CPE,HORSESHOE BAY TX 78657
415,32.62418,-117.13052,,,,,,,,,USA,, GRAND CARIBE CSWY,CORONADO CA 92118
416,32.62418,-117.13052,,,,,,,,,USA,, GRAND CARIBE CAUSEWAY,CORONADO CA 92118
417,32.62418,-117.13052,,,,,,,,,USA,, GRAND CARIBE CAUSWA,CORONADO CA 92118
418,36.58458,-121.90039,,,,,,,,,USA,, DEL MONTE CTR,MONTEREY CA 93940
419,36.58458,-121.90039,,,,,,,,,USA,, DEL MONTE CNTR,MONTEREY CA 93940
420,36.58458,-121.90039,,,,,,,,,USA,, DEL MONTE CNTER,MONTEREY CA 93940
421,36.58458,-121.90039,,,,,,,,,USA,, DEL MONTE CENTRE,MONTEREY CA 93940
422,36.58458,-121.90039,,,,,,,,,USA,, DEL MONTE CENTR,MONTEREY CA 93940
423,36.58458,-121.90039,,,,,,,,,USA,, DEL MONTE CENTER,MONTEREY CA 93940
424,36.58458,-121.90039,,,,,,,,,USA,, DEL MONTE CENT,MONTEREY CA 93940
425,36.58458,-121.90039,,,,,,,,,USA,, DEL MONTE CEN,MONTEREY CA 93940
426,37.79996,-121.92038,,,,,,,,,USA,, BLACKHAWK PLAZA CIR,DANVILLE CA 94506
427,37.79996,-121.92038,,,,,,,,,USA,, BLACKHAWK PLAZA CIRC,DANVILLE CA 94506
428,37.79996,-121.92038,,,,,,,,,USA,, BLACKHAWK PLAZA CIRCL,DANVILLE CA 94506
429,37.79996,-121.92038,,,,,,,,,USA,, BLACKHAWK PLAZA CIRCLE,DANVILLE CA 94506
430,37.79996,-121.92038,,,,,,,,,USA,, BLACKHAWK PLAZA CIRCL,DANVILLE CA 94506
431,37.79996,-121.92038,,,,,,,,,USA,, BLACKHAWK PLAZA CIRCLE,DANVILLE CA 94506
432,33.69708,-117.895,,,,,,,,,USA,, S SEA CLF,SANTA ANA CA 92704
433,33.69708,-117.895,,,,,,,,,USA,, S SEA CLIFF,SANTA ANA CA 92704
434,29.50242,-98.68521,,,,,,,,,USA,, VALLEY CLFS,SAN ANTONIO TX 78250
435,29.56925,-98.54813,,,,,,,,,USA,, HUNTERS CLIFFS,SAN ANTONIO TX 78230
436,40.80936,-75.62972,,,,,,,,,USA,, BLUE RIDGE COUNTRY CLB,PALMERTON PA 18071
437,34.8691,-82.26488,,,,,,,,,USA,, THORNBLADE CLUB,GREER SC 29650
438,42.54903,-72.13247,,,,,,,,,USA,, THE COMMON,ATHOL MA 1331
439,40.31665,-74.05842,,,,,,,,,USA,, AVENUE OF THE COMMON,SHREWSBURY NJ 7702
440,47.31483,-122.30854,,,,,,,,,USA,, S COMMONS,FEDERAL WAY WA 98003
441,44.09826,-69.38331,,,,,,,,,USA,, KALERS COR,WALDOBORO ME 4572
442,42.12193,-71.64777,,,,,,,,,USA,, PLUMMERS CORNER,WHITINSVILLE MA 1588
443,33.41636,-86.69597,,,,,,,,,USA,, INVERNESS CORS,BIRMINGHAM AL 35242
444,33.41633,-86.69635,,,,,,,,,USA,, INVERNESS CORNERS,BIRMINGHAM AL 35242
445,37.92399,-122.49961,,,,,,,,,USA,, MORNING STAR CRSE,CORTE MADERA CA 94925
446,41.93447,-88.29303,,,,,,,,,USA,, WHITTINGTON COURSE,ST CHARLES IL 60174
447,44.85553,-93.24018,,,,,,,,,USA,, NE COURT,MINNEAPOLIS MN 55425
448,40.77358,-86.38496,,,,,,,,,USA,, N CT,LOGANSPORT IN 46947
449,27.58771,-99.45564,,,,,,,,,USA,, TIGER CTS,LAREDO TX 78045
450,29.70558,-95.42927,,,,,,,,,USA,, WESTCHESTER COURTS,HOUSTON TX 77025
451,33.68108,-117.79808,,,,,,,,,USA,, N COVE,IRVINE CA 92604
452,40.43727,-111.90472,,,,,,,,,USA,, COLONY CV,LEHI UT 84043
453,33.60884,-117.62219,,,,,,,,,USA,, TIJERAS CRK,RANCHO SANTA MARGARITA CA 92688
454,32.94848,-97.07657,,,,,,,,,USA,, FALL CREEK,GRAPEVINE TX 76051
455,36.78716,-76.10183,,,,,,,,,USA,, COLLEGE CRES,VIRGINIA BEACH VA 23453
456,36.78716,-76.10183,,,,,,,,,USA,, COLLEGE CRESCENT,VIRGINIA BEACH VA 23453
457,36.78716,-76.10183,,,,,,,,,USA,, COLLEGE CRSENT,VIRGINIA BEACH VA 23453
458,36.78716,-76.10183,,,,,,,,,USA,, COLLEGE CRSNT,VIRGINIA BEACH VA 23453
459,35.61974,-81.1501,,,,,,,,,USA,, N OLIVERS CROSSROAD,NEWTON NC 28658
460,36.53695,-121.90885,,,,,,,,,USA,, THE CROSSROADS,CARMEL-BY-THE-SEA CA 93923
461,32.40434,-111.0463,,,,,,,,,USA,, W SAHUARO DV,TUCSON AZ 85742
462,32.40434,-111.0463,,,,,,,,,USA,, W SAHUARO DIV,TUCSON AZ 85742
463,32.40434,-111.0463,,,,,,,,,USA,, W SAHUARO DIVIDE,TUCSON AZ 85742
464,32.40434,-111.0463,,,,,,,,,USA,, W SAHUARO DVD,TUCSON AZ 85742
465,35.57658,-120.79276,,,,,,,,,USA,, VINEYARD DR,PASO ROBLES CA 93446
466,35.55351,-120.75107,,,,,,,,,USA,, VINEYARD DRIV,TEMPLETON CA 93465
467,35.20709,-120.60843,,,,,,,,,USA,, MIRA CIELO DRIVE,SAN LUIS OBISPO CA 93401
468,35.20709,-120.60843,,,,,,,,,USA,, MIRA CIELO DRV,SAN LUIS OBISPO CA 93401
469,37.29701,-121.75794,,,,,,,,,USA,, SILVER EST,SAN JOSE CA 95135
470,37.29545,-121.76494,,,,,,,,,USA,, HARVEST ESTATE,SAN JOSE CA 95135
471,45.33635,-122.55549,,,,,,,,,USA,, MAPLE LANE ESTATES,OREGON CITY OR 97045
472,45.33635,-122.55549,,,,,,,,,USA,, MAPLE LANE ESTS,OREGON CITY OR 97045
473,34.56074,-97.99706,,,,,,,,,USA,, COUNTRY ESTS,DUNCAN OK 73533
474,38.38609,-75.07362,,,,,,,,,USA,, OCEAN CITY EXP,OCEAN CITY MD 21842
475,25.94127,-97.50197,,,,,,,,,USA,, N EXPRESSWAY,BROWNSVILLE TX 78521
476,25.94127,-97.50197,,,,,,,,,USA,, N EXPR,BROWNSVILLE TX 78521
477,35.5608,-97.64552,,,,,,,,,USA,, NW EXPRESS,OKLAHOMA CITY OK 73132
478,25.9618,-97.51016,,,,,,,,,USA,, N EXPW,BROWNSVILLE TX 78520
479,37.21152,-121.84814,,,,,,,,,USA,, ALMADEN EXPY,SAN JOSE CA 95120
480,39.27137,-121.01073,,,,,,,,,USA,, NEVADA STREET EXT,NEVADA CITY CA 95959
481,38.24974,-122.96642,,,,,,,,,USA,, CLIFF ST EXTENSION,DILLON BEACH CA 94929
482,39.45157,-121.28296,,,,,,,,,USA,, FRENCHTOWN EXTN,BROWNSVILLE CA 95919
483,39.45157,-121.28296,,,,,,,,,USA,, FRENCHTOWN EXTNSN,BROWNSVILLE CA 95920
484,34.15331,-117.68841,,,,,,,,,USA,, FERGUS FLS,CLAREMONT CA 91711
485,29.81363,-95.72945,,,,,,,,,USA,, EAGLE NEST FALLS,KATY TX 77449
486,29.59057,-95.61184,,,,,,,,,USA,, ROBINSONS FRY,SUGAR LAND TX 77479
487,37.90899,-84.54508,,,,,,,,,USA,, GROGGINS FRRY,NICHOLASVILLE KY 40356
488,37.90931,-84.55673,,,,,,,,,USA,, GROGGINS FERRY,NICHOLASVILLE KY 40356
489,38.18649,-85.74618,,,,,,,,,USA,, STANDIFORD FIELD,LOUISVILLE KY 40209
490,38.18649,-85.74618,,,,,,,,,USA,, STANDIFORD FLD,LOUISVILLE KY 40209
491,29.46296,-98.35784,,,,,,,,,USA,, LUCKY FLDS,CONVERSE TX 78109
492,29.46172,-98.35875,,,,,,,,,USA,, ALONZO FLELDS,CONVERSE TX 78109
493,48.53611,-122.05808,,,,,,,,,USA,, CEDAR FLT,SEDRO-WOOLLEY WA 98284
494,48.53611,-122.05808,,,,,,,,,USA,, CEDAR FLAT,SEDRO-WOOLLEY WA 98285
495,34.22267,-80.68187,,,,,,,,,USA,, W FORD,LUGOFF SC 29078
496,34.22267,-80.68187,,,,,,,,,USA,, W FRD,LUGOFF SC 29078
497,34.22267,-80.68187,,,,,,,,,USA,, W FORD,LUGOFF SC 29078
498,38.63071,-90.6538,,,,,,,,,USA,, GRAND MERIDIEN FRST,CHESTERFIELD MO 63005
499,38.63071,-90.6538,,,,,,,,,USA,, GRAND MERIDIEN FOREST,CHESTERFIELD MO 63005
500,38.63071,-90.6538,,,,,,,,,USA,, GRAND MERIDIEN FORESTS,CHESTERFIELD MO 63005
501,32.36141,-106.77415,,,,,,,,,USA,, RAMROD FRG,LAS CRUCES NM 88012
502,32.36141,-106.77415,,,,,,,,,USA,, RAMROD FORG,LAS CRUCES NM 88012
503,32.36141,-106.77415,,,,,,,,,USA,, RAMROD FORGE,LAS CRUCES NM 88012
504,32.86517,-96.93588,,,,,,,,,USA,, W FORK,IRVING TX 75039
505,32.86459,-96.93524,,,,,,,,,USA,, W FRK,IRVING TX 75039
506,42.74889,-73.85404,,,,,,,,,USA,, AUSABLE FRKS,ALBANY NY 12205
507,36.38361,-76.07254,,,,,,,,,USA,, FOUR FORKS,SHAWBORO NC 27973
508,33.41678,-83.21417,,,,,,,,,USA,, GRESHAMS FT,GREENSBORO GA 30642
509,33.41515,-83.21398,,,,,,,,,USA,, GRESHAMS FRT,GREENSBORO GA 30642
510,33.41352,-83.21379,,,,,,,,,USA,, GRESHAMS FORT,GREENSBORO GA 30642
511,32.85636,-97.31299,,,,,,,,,USA,, N FREEWAY,FORT WORTH TX 76137
512,32.86258,-97.31407,,,,,,,,,USA,, N FREEWY,FORT WORTH TX 76137
513,38.29399,-104.60879,,,,,,,,,USA,, N FRWAY,PUEBLO CO 81003
514,38.21997,-104.61606,,,,,,,,,USA,, S FRWY,PUEBLO CO 81004
515,38.21997,-104.61606,,,,,,,,,USA,, S FWY,PUEBLO CO 81004
516,38.0173,-84.51561,,,,,,,,,USA,, ROSEMONT GDN,LEXINGTON KY 40503
517,38.0173,-84.51561,,,,,,,,,USA,, ROSEMONT GARDEN,LEXINGTON KY 40503
518,38.0173,-84.51561,,,,,,,,,USA,, ROSEMONT GARDN,LEXINGTON KY 40503
519,38.0173,-84.51561,,,,,,,,,USA,, ROSEMONT GRDEN,LEXINGTON KY 40503
520,38.0173,-84.51561,,,,,,,,,USA,, ROSEMONT GRDN,LEXINGTON KY 40503
521,35.46645,-97.51472,,,,,,,,,USA,, MYRIAD GDNS,OKLAHOMA CITY OK 73102
522,35.46645,-97.51472,,,,,,,,,USA,, MYRIAD GDRDENS,OKLAHOMA CITY OK 73103
523,35.46645,-97.51472,,,,,,,,,USA,, MYRIAD GRDNS,OKLAHOMA CITY OK 73104
524,39.99816,-82.88473,,,,,,,,,USA,, INTERNATIONAL GATEWAY,COLUMBUS OH 43219
525,39.99816,-82.88473,,,,,,,,,USA,, INTERNATIONAL GATEWY,COLUMBUS OH 43219
526,39.9985,-82.89009,,,,,,,,,USA,, INTERNATIONAL GATWAY,COLUMBUS OH 43219
527,39.9985,-82.89009,,,,,,,,,USA,, INTERNATIONAL GTWAY,COLUMBUS OH 43219
528,39.9985,-82.89009,,,,,,,,,USA,, INTERNATIONAL GTWY,COLUMBUS OH 43219
529,43.14807,-89.36305,,,,,,,,,USA,, S GOLF GLN,MADISON WI 53704
530,43.14807,-89.36305,,,,,,,,,USA,, S GOLF GLEN,MADISON WI 53704
531,39.9963,-86.13023,,,,,,,,,USA,, THE VILLAGE GRN,CARMEL IN 46032
532,39.99629,-86.13062,,,,,,,,,USA,, THE VILLAGE GREEN,CARMEL IN 46032
533,33.64275,-117.6273,,,,,,,,,USA,, WALNUT GRV,MISSION VIEJO CA 92692
534,33.64269,-117.6268,,,,,,,,,USA,, WALNUT GROVE,MISSION VIEJO CA 92692
535,33.64263,-117.6263,,,,,,,,,USA,, WALNUT GROV,MISSION VIEJO CA 92692
536,33.5794,-117.73636,,,,,,,,,USA,, PALM HBR,ALISO VIEJO CA 92656
537,33.5794,-117.73636,,,,,,,,,USA,, PALM HARB,ALISO VIEJO CA 92656
538,33.5794,-117.73636,,,,,,,,,USA,, PALM HARBOR,ALISO VIEJO CA 92656
539,33.5794,-117.73636,,,,,,,,,USA,, PALM HARBR,ALISO VIEJO CA 92656
540,33.5794,-117.73636,,,,,,,,,USA,, PALM HRBOR,ALISO VIEJO CA 92656
541,33.7062,-117.77351,,,,,,,,,USA,, NEW HVN,IRVINE CA 92620
542,33.7062,-117.77351,,,,,,,,,USA,, NEW HAVEN,IRVINE CA 92620
543,34.5511,-112.44572,,,,,,,,,USA,, HEATHER HTS,PRESCOTT AZ 86303
544,34.5511,-112.44572,,,,,,,,,USA,, HEATHER HT,PRESCOTT AZ 86303
545,38.41414,-122.54634,,,,,,,,,USA,, SONOMA HWY,KENWOOD CA 95452
546,38.41414,-122.54634,,,,,,,,,USA,, SONOMA HIGHWAY,KENWOOD CA 95452
547,38.41414,-122.54634,,,,,,,,,USA,, SONOMA HIGHWY,KENWOOD CA 95452
548,38.41414,-122.54634,,,,,,,,,USA,, SONOMA HIWAY,KENWOOD CA 95452
549,38.41414,-122.54634,,,,,,,,,USA,, SONOMA HIWY,KENWOOD CA 95452
550,38.41414,-122.54634,,,,,,,,,USA,, SONOMA HWAY,KENWOOD CA 95452
551,36.94265,-121.72661,,,,,,,,,USA,, STRAWBERRY HL,WATSONVILLE CA 95076
552,36.94265,-121.72661,,,,,,,,,USA,, STRAWBERRY HILL,WATSONVILLE CA 95076
553,38.41698,-90.6819,,,,,,,,,USA,, ST JOSEPH HLS,PACIFIC MO 63069
554,38.41698,-90.6819,,,,,,,,,USA,, ST JOSEPH HILLS,PACIFIC MO 63069
555,30.17768,-93.25821,,,,,,,,,USA,, FOX HOLW,LAKE CHARLES LA 70605
556,30.17768,-93.25821,,,,,,,,,USA,, FOX HLLW,LAKE CHARLES LA 70605
557,30.17768,-93.25821,,,,,,,,,USA,, FOX HOLLOW,LAKE CHARLES LA 70605
558,30.17768,-93.25821,,,,,,,,,USA,, FOX HOLLOWS,LAKE CHARLES LA 70605
559,30.17768,-93.25821,,,,,,,,,USA,, FOX HOLWS,LAKE CHARLES LA 70605
560,33.14764,-96.7835,,,,,,,,,USA,, SEBASTIAN INLT,FRISCO TX 75035
561,33.61375,-117.8768,,,,,,,,,USA,, FASHION IS,NEWPORT BEACH CA 92660
562,33.61691,-117.87794,,,,,,,,,USA,, FASHION ISLAND,NEWPORT BEACH CA 92660
563,33.61691,-117.87794,,,,,,,,,USA,, FASHION ISLND,NEWPORT BEACH CA 92660
564,31.20006,-81.48032,,,,,,,,,USA,, GLYNN ISLE,BRUNSWICK GA 31525
565,31.20006,-81.48032,,,,,,,,,USA,, GLYNN ISLES,BRUNSWICK GA 31525
566,37.22981,-107.86041,,,,,,,,,USA,, CARBON JCT,DURANGO CO 81301
567,37.22981,-107.86041,,,,,,,,,USA,, CARBON JCTION,DURANGO CO 81301
568,37.22981,-107.86041,,,,,,,,,USA,, CARBON JCTN,DURANGO CO 81301
569,37.22981,-107.86041,,,,,,,,,USA,, CARBON JUNCTION,DURANGO CO 81301
570,37.22981,-107.86041,,,,,,,,,USA,, CARBON JUNCTN,DURANGO CO 81301
571,37.22981,-107.86041,,,,,,,,,USA,, CARBON JUNCTON,DURANGO CO 81301
572,38.08866,-122.51741,,,,,,,,,USA,, MONTEGO KY,NOVATO CA 94949
573,38.08866,-122.51741,,,,,,,,,USA,, MONTEGO KEY,NOVATO CA 94949
574,35.58971,-82.52968,,,,,,,,,USA,, KENILWORTH KNLS,ASHEVILLE NC 28805
575,33.52198,-117.6825,,,,,,,,,USA,, SILENT KNLS,LAGUNA NIGUEL CA 92677
576,33.52198,-117.6825,,,,,,,,,USA,, SILENT KNOLLS,LAGUNA NIGUEL CA 92677
577,48.09028,-90.70343,,,,,,,,,USA,, S GUNFLINT LK,GRAND MARAIS MN 55604
578,48.08727,-90.74159,,,,,,,,,USA,, S GUNFLINT LAKE,GRAND MARAIS MN 55604
579,40.91988,-76.09729,,,,,,,,,USA,, VALLEY OF LKS,HAZLETON PA 18202
580,40.91988,-76.09729,,,,,,,,,USA,, VALLEY OF LAKES,HAZLETON PA 18202
581,29.56047,-98.63795,,,,,,,,,USA,, HUNTERS LAND,SAN ANTONIO TX 78249
582,32.21786,-96.02445,,,,,,,,,USA,, CHEROKEE LNDG,MALAKOFF TX 75148
583,32.21786,-96.02445,,,,,,,,,USA,, CHEROKEE LANDING,MALAKOFF TX 75148
584,32.21786,-96.02445,,,,,,,,,USA,, CHEROKEE LNDNG,MALAKOFF TX 75148
585,39.05045,-84.49185,,,,,,,,,USA,, FREDERICKS LNDG,NEWPORT KY 41071
586,38.38262,-122.35315,,,,,,,,,USA,, HOFFMAN LN,NAPA CA 94558
587,38.38262,-122.35315,,,,,,,,,USA,, HOFFMAN LANE,NAPA CA 94558
588,36.3726,-75.82865,,,,,,,,,USA,, COROLLA LGT,COROLLA NC 27927
589,36.3726,-75.82865,,,,,,,,,USA,, COROLLA LIGHT,COROLLA NC 27927
590,43.59255,-90.86276,,,,,,,,,USA,, COUNTY ROAD LF,VIROQUA WI 54665
591,43.5936,-90.87063,,,,,,,,,USA,, COUNTY ROAD LOAF,VIROQUA WI 54665
592,45.35681,-122.61535,,,,,,,,,USA,, WILLAMETTE LCKS,WEST LINN OR 97068
593,45.35681,-122.61535,,,,,,,,,USA,, WILLAMETTE LOCKS,WEST LINN OR 97068
594,37.23606,-119.15794,,,,,,,,,USA,, CHINA LDG,SHAVER LAKE CA 93664
595,37.23606,-119.15794,,,,,,,,,USA,, CHINA LDGE,SHAVER LAKE CA 93664
596,37.23606,-119.15794,,,,,,,,,USA,, CHINA LODG,SHAVER LAKE CA 93664
597,37.23606,-119.15794,,,,,,,,,USA,, CHINA LODGE,SHAVER LAKE CA 93664
598,37.32409,-121.81176,,,,,,,,,USA,, EASTRIDGE LOOP,SAN JOSE CA 95122
599,37.32409,-121.81176,,,,,,,,,USA,, EASTRIDGE LOOPS,SAN JOSE CA 95122
600,37.52373,-122.00016,,,,,,,,,USA,, NEWPARK MALL,NEWARK CA 94560
601,35.3481,-97.5321,,,,,,,,,USA,, BRIARLAKE MNR,OKLAHOMA CITY OK 73170
602,35.3481,-97.5321,,,,,,,,,USA,, BRIARLAKE MANOR,OKLAHOMA CITY OK 73170
603,27.36095,-82.47243,,,,,,,,,USA,, RINGWOOD MDW,SARASOTA FL 34235
604,35.63397,-92.30739,,,,,,,,,USA,, MOUNTAIN MDWS,SHIRLEY AR 72153
605,35.63397,-92.30739,,,,,,,,,USA,, MOUNTAIN MEADOWS,SHIRLEY AR 72153
606,35.63397,-92.30739,,,,,,,,,USA,, MOUNTAIN MEDOWS,SHIRLEY AR 72153
607,39.91343,-105.03764,,,,,,,,,USA,, W 119TH MEWS,WESTMINSTER CO 80031
608,38.18055,-97.09778,,,,,,,,,USA,, OLD ML,PEABODY KS 66866
609,29.50861,-98.32622,,,,,,,,,USA,, CANTURA MLS,CONVERSE TX 78109
610,33.36512,-117.07435,,,,,,,,,USA,, E PALA MSN,PALA CA 92059
611,33.36512,-117.07435,,,,,,,,,USA,, E PALA MISSN,PALA CA 92059
612,33.36512,-117.07435,,,,,,,,,USA,, E PALA MSSN,PALA CA 92059
613,34.09582,-118.60848,,,,,,,,,USA,, HENRY RIDGE MTWY,TOPANGA CA 90290
614,34.09582,-118.60848,,,,,,,,,USA,, HENRY RIDGE MOTORWAY,TOPANGA CA 90290
615,37.24072,-76.79939,,,,,,,,,USA,, BARROWS MT,WILLIAMSBURG VA 23185
616,37.24072,-76.79939,,,,,,,,,USA,, BARROWS MNT,WILLIAMSBURG VA 23185
617,37.24072,-76.79939,,,,,,,,,USA,, BARROWS MOUNT,WILLIAMSBURG VA 23185
618,38.33885,-122.52382,,,,,,,,,USA,, MORNINGSIDE MTN,GLEN ELLEN CA 95442
619,38.33885,-122.52382,,,,,,,,,USA,, MORNINGSIDE MNTAIN,GLEN ELLEN CA 95442
620,38.33885,-122.52382,,,,,,,,,USA,, MORNINGSIDE MOUNTAIN,GLEN ELLEN CA 95442
621,38.33885,-122.52382,,,,,,,,,USA,, MORNINGSIDE MOUNTIN,GLEN ELLEN CA 95442
622,38.33885,-122.52382,,,,,,,,,USA,, MORNINGSIDE MTIN,GLEN ELLEN CA 95442
623,42.65978,-70.61564,,,,,,,,,USA,, BEARSKIN NCK,ROCKPORT MA 1966
624,42.65949,-70.61602,,,,,,,,,USA,, BEARSKIN NECK,ROCKPORT MA 1966
625,30.31771,-95.29628,,,,,,,,,USA,, WHITE OAK ORCH,CONROE TX 77306
626,30.31771,-95.29628,,,,,,,,,USA,, WHITE OAK ORCHARD,CONROE TX 77306
627,30.31765,-95.30193,,,,,,,,,USA,, WHITE OAK ORCHRD,CONROE TX 77306
628,41.12059,-81.80377,,,,,,,,,USA,, ALFRED OVAL,MEDINA OH 44256
629,41.12059,-81.80377,,,,,,,,,USA,, ALFRED OVL,MEDINA OH 44256
630,47.55064,-116.29485,,,,,,,,,USA,, HILL TOP OPAS,KINGSTON ID 83839
631,47.54982,-116.29492,,,,,,,,,USA,, HILL TOP OPAS,KINGSTON ID 83839
632,40.18405,-85.4243,,,,,,,,,USA,, S TILLOTSON OPAS,MUNCIE IN 47304
633,40.18405,-85.4243,,,,,,,,,USA,, S TILLOTSON OVERPASS,MUNCIE IN 47304
634,33.69002,-117.82861,,,,,,,,,USA,, CORPORATE PARK,IRVINE CA 92606
635,33.69227,-117.82664,,,,,,,,,USA,, CORPORATE PRK,IRVINE CA 92606
636,33.69002,-117.82861,,,,,,,,,USA,, CORPORATE PARKS,IRVINE CA 92606
637,33.69227,-117.82664,,,,,,,,,USA,, CORPORATE PARK,IRVINE CA 92606
638,32.69974,-114.60308,,,,,,,,,USA,, S YUMA PALMS PKWY,YUMA AZ 85365
639,32.69974,-114.60308,,,,,,,,,USA,, S YUMA PALMS PARKWAY,YUMA AZ 85365
640,32.69974,-114.60308,,,,,,,,,USA,, S YUMA PALMS PARKWY,YUMA AZ 85365
641,32.69974,-114.60308,,,,,,,,,USA,, S YUMA PALMS PKWAY,YUMA AZ 85365
642,32.69974,-114.60308,,,,,,,,,USA,, S YUMA PALMS PKY,YUMA AZ 85365
643,32.69974,-114.60308,,,,,,,,,USA,, S YUMA PALMS PARKWAYS,YUMA AZ 85365
644,32.69974,-114.60308,,,,,,,,,USA,, S YUMA PALMS PKWYS,YUMA AZ 85365
645,37.38167,-122.21819,,,,,,,,,USA,, SHAWNEE PASS,PORTOLA VALLEY CA 94028
646,37.92356,-122.50122,,,,,,,,,USA,, SEAMAST PSGE,CORTE MADERA CA 94925
647,37.92447,-122.50065,,,,,,,,,USA,, SEAMAST PASSAGE,CORTE MADERA CA 94925
648,33.58169,-117.59273,,,,,,,,,USA,, BRIDLE PATH,TRABUCO CANYON CA 92679
649,33.58169,-117.59273,,,,,,,,,USA,, BRIDLE PATHS,TRABUCO CANYON CA 92679
650,35.20459,-89.89477,,,,,,,,,USA,, COVINGTON PIKE,MEMPHIS TN 38128
651,35.1776,-89.89683,,,,,,,,,USA,, COVINGTON PIKES,MEMPHIS TN 38128
652,43.05751,-73.80441,,,,,,,,,USA,, AVENUE OF THE PNES,SARATOGA SPRINGS NY 12866
653,43.05751,-73.80441,,,,,,,,,USA,, AVENUE OF THE PINES,SARATOGA SPRINGS NY 12866
654,39.50817,-121.48043,,,,,,,,,USA,, QUAIL HILL PL,OROVILLE CA 95966
655,39.50817,-121.48043,,,,,,,,,USA,, QUAIL HILL PLACE,OROVILLE CA 95966
656,40.09442,-93.61329,,,,,,,,,USA,, PLEASANT PLN,TRENTON MO 64683
657,29.31209,-98.39013,,,,,,,,,USA,, TERRACE PLN,SAN ANTONIO TX 78223
